timestamp,raw_left_shoulder,smoothed_left_shoulder,state,repetitions,rom_min,rom_max,rom
972705.0160334,31.70162966034328,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.0643863,29.708217891980098,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.1317048,29.541845562688696,37.86486082131678,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.1874157,27.711845172192778,34.97357917317249,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.2385087,27.404591146577,32.18214594911714,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.3278729,24.415373510965413,29.184280017192048,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.3907856,20.532875048764755,25.92130608823773,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.4508426,18.587617911790804,23.730460558058148,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.5046332,17.318024837711786,21.65169649116195,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.5645142,19.18968333414449,20.008714928675452,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.6304385,18.402455308007166,18.806131288083797,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.6909205,17.35613762865877,18.1707838040626,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.7502158,20.153499458310424,18.48396011336653,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.8052534,22.16212339474918,19.452779824774005,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.8652071,23.09231041541126,20.23330524102736,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.9129679,25.659078740711543,21.68462992756823,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972705.9759924,24.932981645881075,23.199998731012695,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.0307385,24.44580864899008,24.05846056914863,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
