timestamp,left_raw_left_knee,left_smoothed_left_knee,left_state,left_repetitions,left_rom_min,left_rom_max,left_rom,right_raw_right_knee,right_smoothed_right_knee,right_state,right_repetitions,right_rom_min,right_rom_max,right_rom
1128721.0380348,176.38530027465146,175.99835543503005,EXTENDED,1,4.688115068189862,177.33332490310292,172.64520983491306,178.50266518373485,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.116607,176.90866670314063,175.6623375322612,EXTENDED,1,4.688115068189862,177.33332490310292,172.64520983491306,178.81067027889597,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.1832007,177.55759688161086,176.0110962849227,EXTENDED,1,4.688115068189862,177.33332490310292,172.64520983491306,178.6177196171333,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.2520974,177.93828858310965,176.7670782280481,EXTENDED,1,4.688115068189862,177.33332490310292,172.64520983491306,178.83897087587462,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.3206318,178.32445838556214,177.42286216561496,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.23202946239832,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.3966434,178.47467739876052,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.48147527741912,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.4608093,178.83317280979966,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.98290323101895,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.520172,179.49382077128112,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.7549405316395,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.6062928,179.24312627644125,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,177.88410216026654,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.6870605,178.65344376445995,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,177.96456113720382,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.757646,179.04800107583367,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,177.6363150636059,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.8278488,178.6701534056181,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.62515178622624,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128721.9125667,177.8558630076545,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.6635789913499,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.0078077,177.3149325993163,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.34912597179536,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.0892384,176.921454976044,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.73196681021687,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.1682233,177.4816604086397,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.13754486537158,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.2323161,177.39561575524198,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.38396074340153,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.2923595,178.02279028626185,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.29833828763515,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.3497523,178.66296126762998,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.37759341147486,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.4186189,178.74969155985545,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.4563087448755,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.4864824,178.9798949110954,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.32873596373207,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.5473018,179.30330863753542,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.364324531515,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.61723,179.59904239667674,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.481030633932,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.6809098,179.8040954532069,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.83658124375987,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.7431409,179.96489346809673,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.90455236444026,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.8040656,179.97841029618556,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.9266116109251,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.8711313,179.96853154234503,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.91508970274063,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128722.9430769,179.997029687741,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.8120786323396,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.0103505,179.82759553083636,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.58404639198693,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.0854788,179.7340786637651,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.34790019930963,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.1503448,179.83576308524187,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,178.65970561292846,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.2167794,179.10589426345072,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.30216036550667,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.2731928,178.2598719340338,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.59966728127338,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.3491314,178.07303723913068,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,179.20678779993267,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.4133261,178.35179759774175,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,177.73378459663982,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.4833577,178.31011182887818,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,176.93259347022615,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.5588994,179.36662115014232,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,168.54736795250128,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.6352098,160.23201715300002,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,170.1184135892672,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128723.9733535,6.918007698929204,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,174.3144973758639,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.0364279,2.480941702812633,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,175.280820433594,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.1092747,0.652544960405228,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,174.57417020311127,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.1878054,0.04688618240768738,,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,173.9861852236641,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.2678992,0.6071807072734435,142.26723825213932,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,173.45388890761353,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.3559135,2.814021019050722,107.44830911532135,EXTENDED,1,4.688115068189862,177.42286216561496,172.7347470974251,172.4717690132705,177.0932697068061,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.4409208,2.712375507674618,72.47926484053411,FLEXED,1,4.688115068189862,177.42286216561496,172.7347470974251,171.63959760109344,175.82904010283147,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.5463516,2.7925192098612373,37.450110965884434,FLEXED,1,4.688115068189862,177.42286216561496,172.7347470974251,172.01442387974444,174.46093469395092,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.6346971,1.3740547686103695,2.0600302424940784,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,171.50153815827017,173.25934933236277,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.7041519,6.644298559343228,3.2674538129080353,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,171.56271337970662,171.83800840641703,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.8459465,13.630776160824325,5.430804841262756,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,171.5209294216969,171.6478404881023,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128724.9889223,23.598568885072265,9.608043516742285,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,172.7589377558825,171.87170851906012,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.081386,168.21164749503347,42.69186917377673,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,172.32394186616494,171.93361211634425,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.1644646,172.9871772226314,77.01449366458094,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,171.99493536485605,172.03229155766138,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.2299061,173.13106155234132,110.31184626318057,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,178.84978274493258,173.48970543070658,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.3042493,173.53895900442595,142.2934828319009,FLEXED,1,2.0600302424940784,177.42286216561496,175.3628319231209,176.1287244140996,174.41126442918713,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.3740393,174.33194844900285,172.440158744687,EXTENDED,2,2.0600302424940784,177.42286216561496,175.3628319231209,176.6610905198386,175.19169498197834,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.4410066,178.06154141515515,174.41013752871135,EXTENDED,2,2.0600302424940784,177.42286216561496,175.3628319231209,177.1636133427912,176.15962927730362,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.5208849,176.8545395480041,175.18360999378586,EXTENDED,2,2.0600302424940784,177.42286216561496,175.3628319231209,179.5309052423075,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.5907794,176.9763084295903,175.95265936923568,EXTENDED,2,2.0600302424940784,177.42286216561496,175.3628319231209,179.57121626876815,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.6783933,178.1995219276159,176.88477195387367,EXTENDED,2,2.0600302424940784,177.42286216561496,175.3628319231209,179.78806799785826,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.7547694,178.9666276050751,177.81170778508812,EXTENDED,2,2.0600302424940784,177.81170778508812,175.75167754259405,179.8446122912939,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.8196295,179.4541090954035,178.0902213211378,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,179.09293094936177,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.8799907,179.73685834553956,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,179.4451649484618,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.9406458,179.67941431108065,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,178.09963301706924,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128725.9979745,179.55143833036976,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.91692705513057,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.0717792,178.24163735529575,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,178.37388734476934,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.1390326,177.5384289764044,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,178.94559524836222,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.2051086,178.2813751050643,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,178.27621066647225,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.2772001,178.9315871687479,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.12210141596717,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.347965,178.22236010312736,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.09107477850023,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.4113522,178.0940150978136,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.14542552306355,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.4855249,177.65738910086077,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.24371809406432,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.5569458,177.38371686439172,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.54699886513728,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.6179302,177.52355513788004,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.58240920742742,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.685274,177.72352406964265,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.84802558782027,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.7587787,177.97139108590954,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,178.25550164864282,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.8287649,178.2301197976567,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,178.69143127369574,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.8941208,178.34776352262392,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,178.26001510938337,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128726.9584493,178.4045052540572,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,177.05474227653036,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.0242149,178.47816407505502,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,176.6681285015822,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.1032746,178.07462870520922,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,176.85778080024002,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.1745321,177.43868852876912,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,176.20253730699494,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.2412072,177.23545401740907,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,175.3035741251423,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.3018973,177.32310228525623,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.84767322011717,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.3702414,176.8708662355391,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.3494915991206,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.4425215,176.1597842759194,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.21495748398678,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.5247052,175.7870647080484,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.18089094737917,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.6053848,175.80042648038673,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.0694272036442,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.6802319,175.65103392190898,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.2332761686438,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.7624843,175.5257204016275,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.19252558493963,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.8363306,175.90347647070328,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.2988080504399,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.9043904,176.5446516938106,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.63866201447243,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128727.9708105,177.97374144920346,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,175.22545564111422,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.0339031,178.7181235804858,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,175.6092435060132,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.0988379,178.64030637254584,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,175.88103593633568,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.1677113,178.56091607247077,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,176.11749830446374,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.2353837,178.2956114299959,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,174.41015321599434,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.2963962,179.89292398580778,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,160.9363392572121,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.3761018,179.83426492147117,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,153.77471254264,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.4403103,179.74589096004453,,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,154.6014517788855,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.5076093,176.3430013147012,177.9879136744772,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,149.19090398746988,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.5816318,175.2473888309066,177.64212975474047,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,150.43034393424256,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.6463903,174.5391297835544,176.91005132592815,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,150.36918018884285,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.7070221,175.00752639600887,176.1182310841149,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,144.81707175612846,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.7712217,175.2581680662084,175.2790428782759,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,134.31940299522913,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.8426965,175.34428544041043,175.07929970341775,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,135.004582721979,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.9101126,175.45107582070875,175.12003710137816,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,61.15425651734775,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128728.9767569,172.81575189940503,174.77536152454832,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,24.37258155025364,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128729.0445715,171.83622554372315,174.14110135409118,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,24.072580084666978,,EXTENDED,0,169.39097874580915,177.81535970870272,8.424380962893565
1128729.1288268,168.33816883094485,172.7571015070384,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,22.95886695395945,146.3524155951243,EXTENDED,0,146.3524155951243,177.81535970870272,31.462944113578402
1128729.1974843,166.95644318330167,171.07953305561668,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,22.251653447331318,115.03278973560404,EXTENDED,0,115.03278973560404,177.81535970870272,62.782569973098674
1128729.2668783,166.78232798427996,169.34578348833094,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,22.66989692300784,84.34102423738568,FLEXED,0,84.34102423738568,177.81535970870272,93.47433547131703
1128729.5790675,166.74084052597215,168.13080121364436,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,24.059429964604874,53.820692126338926,FLEXED,0,53.820692126338926,177.81535970870272,123.99466758236379
1128729.6580952,169.41481698258573,167.6465195014169,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,27.94617462344007,23.97720438246871,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128729.7270267,170.8519670776989,168.14927915076765,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,36.99290883069363,26.78401275781555,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128729.7921275,171.6152099864651,169.08103251140034,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,40.772507564357646,30.488183581220813,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128729.8540571,172.70059531186797,170.26468597691797,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,98.31369318489185,45.61694283359761,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128729.9209149,173.0759909355365,171.53171605883085,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,140.33621683785736,68.8723002082481,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128729.9884669,172.67499740309148,172.183752142932,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,139.86843667387888,91.25675261833587,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.0541029,173.55861642887194,172.72508201316663,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,151.97874697172463,114.25392024654207,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.1208486,174.70427287509156,173.34289459089186,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,160.18310424231805,138.13603958213417,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.1875987,175.005349260313,173.80384538058087,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,163.4957355091485,151.1724480469855,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.2539602,178.07555067753904,174.8037573289814,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,175.77413531352605,158.26003174211922,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.320113,179.6955513275726,176.20786811387762,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,179.74363085750068,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.3903765,179.45714599848873,177.387574027801,EXTENDED,2,2.0600302424940784,178.0902213211378,176.03019107864372,179.34897717210026,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.4538235,179.6491725620152,178.3765539651857,EXTENDED,2,2.0600302424940784,178.3765539651857,176.31652372269164,176.82557909439257,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.5098203,179.4945172757683,179.27438756827678,EXTENDED,2,2.0600302424940784,179.27438756827678,177.21435732578271,176.68442360557168,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.5852496,179.09480338876028,179.47823811052103,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,176.95827558299993,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.6551281,179.22470024335507,179.38406789367752,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,176.68185734370064,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.7292375,179.2731299460367,179.34726468318712,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,177.41036368480633,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.8018577,179.22684679615364,179.26279953001477,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.04731086371984,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.8765904,178.7035092649634,179.10459792785383,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,177.03759877530157,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128730.9543767,178.46466864385886,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,177.7540072201003,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.0194767,178.46143080842518,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.23709184682832,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.0905811,178.37270285685065,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,179.36104420315814,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.1559947,178.70198158107218,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,179.5801207266126,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.22051,178.89250204597172,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,179.09467702465534,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.2777223,178.85970869590946,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,179.01136743238078,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.3600292,179.02619791332197,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.7430338621853,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.4235323,179.26151230547399,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.62259155675414,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.4983284,179.24807237579734,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.8337485962666,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.5721038,179.23796400551228,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.88025752093253,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.6418794,179.22987531057913,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.92168808663737,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.7037727,179.23606134323603,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.8978079987415,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
1128731.770098,179.2776577669947,,EXTENDED,2,2.0600302424940784,179.47823811052103,177.41820786802697,178.68859802367786,,FLEXED,0,23.97720438246871,177.81535970870272,153.83815532623402
